name,region,year,population,Deaths,income,lifeExpectancy
West Midlands,other conditions,2016,15740.78474,193.098572,11036.57527,4704.210663
West Midlands,Cardiovascular diseases,2017,2378.220981,130.8412754,266.8592755,2111.361734
West Midlands,Neoplasms,2017,3274.932246,149.9582391,154.6439129,3120.28835
West Midlands,other conditions,2017,15663.97789,191.5548271,11041.53548,4622.443606
West Midlands,Cardiovascular diseases,2018,2403.954905,133.2632095,267.5343261,2136.420608
West Midlands,Neoplasms,2018,3286.295386,150.6940658,155.4933583,3130.802044
West Midlands,other conditions,2018,15684.55533,192.1269759,11066.6848,4617.871732
West Midlands,Cardiovascular diseases,2019,2409.275853,133.5689831,268.4313924,2140.844489
West Midlands,Neoplasms,2019,3286.384359,150.9285927,155.2412543,3131.143122
West Midlands,other conditions,2019,15676.86458,190.4851984,11133.59975,4543.26604
Yorkshire and the Humber,Cardiovascular diseases,1990,6070.986797,327.7839767,350.6149497,5720.371885
Yorkshire and the Humber,Neoplasms,1990,4532.172078,191.714166,155.4873288,4376.684766
Yorkshire and the Humber,other conditions,1990,17070.66061,216.5109841,11106.99224,5963.669563
Yorkshire and the Humber,Cardiovascular diseases,1991,5871.739419,318.546785,346.4769761,5525.26248
Yorkshire and the Humber,Neoplasms,1991,4459.141577,189.2507464,157.2923107,4301.849283
Yorkshire and the Humber,other conditions,1991,16986.36777,214.7213351,11124.79342,5861.575553
Yorkshire and the Humber,Cardiovascular diseases,1992,5697.881455,310.3561058,342.323839,5355.557653
Yorkshire and the Humber,Neoplasms,1992,4426.885186,188.2019757,159.7544844,4267.130719
Yorkshire and the Humber,other conditions,1992,16765.63032,212.0102224,11140.54471,5625.086813
Yorkshire and the Humber,Cardiovascular diseases,1993,5510.054649,301.5287828,338.3097809,5171.744904
Yorkshire and the Humber,Neoplasms,1993,4342.913734,185.5818965,161.9406649,4180.973087
Yorkshire and the Humber,other conditions,1993,16749.50258,213.9279892,11154.50905,5594.994737
Yorkshire and the Humber,Cardiovascular diseases,1994,5282.775861,289.6665484,334.7044641,4948.071433
Yorkshire and the Humber,Neoplasms,1994,4285.853949,183.4641163,162.4027148,4123.451251
Yorkshire and the Humber,other conditions,1994,16736.83533,213.6332479,11166.34487,5570.491662
Yorkshire and the Humber,Cardiovascular diseases,1995,5137.364386,281.9465117,331.7390956,4805.625326
Yorkshire and the Humber,Neoplasms,1995,4258.863701,182.3327102,165.2262232,4093.637495
Yorkshire and the Humber,other conditions,1995,16734.28037,215.2784642,11168.28644,5565.995134
Yorkshire and the Humber,Cardiovascular diseases,1996,4950.508486,272.9058117,328.9746281,4621.533893
Yorkshire and the Humber,Neoplasms,1996,4197.166733,179.9473252,165.9812102,4031.18554
Yorkshire and the Humber,other conditions,1996,16751.03089,215.7067775,11183.93113,5567.100976
Yorkshire and the Humber,Cardiovascular diseases,1997,4756.470978,262.9061804,325.6961921,4430.774821
Yorkshire and the Humber,Neoplasms,1997,4120.188339,177.4719066,166.037113,3954.151244
Yorkshire and the Humber,other conditions,1997,16753.92116,215.8709392,11201.17377,5552.7486
Yorkshire and the Humber,Cardiovascular diseases,1998,4665.950779,258.0773239,322.1162692,4343.834544
Yorkshire and the Humber,Neoplasms,1998,4121.650332,178.0232123,168.8091083,3952.841242
Yorkshire and the Humber,other conditions,1998,16852.53613,218.4838805,11219.25168,5633.28566
Yorkshire and the Humber,Cardiovascular diseases,1999,4420.747725,244.4449426,318.2758157,4102.471944
Yorkshire and the Humber,Neoplasms,1999,4018.510416,173.8972941,168.853924,3849.656511
Yorkshire and the Humber,other conditions,1999,16785.65859,215.2187912,11233.74779,5551.912019
Yorkshire and the Humber,Cardiovascular diseases,2000,4164.038156,231.5288712,314.4234818,3849.614708
Yorkshire and the Humber,Neoplasms,2000,3903.811809,169.5323135,168.422172,3735.389655
Yorkshire and the Humber,other conditions,2000,16647.32576,209.9740876,11237.62935,5409.697616
Yorkshire and the Humber,Cardiovascular diseases,2001,4016.70621,224.2500017,309.0854434,3707.6208
Yorkshire and the Humber,Neoplasms,2001,3840.901869,167.7642226,168.9250294,3671.976858
Yorkshire and the Humber,other conditions,2001,16534.87374,205.7528505,11236.95542,5297.919532
Yorkshire and the Humber,Cardiovascular diseases,2002,3932.04936,221.023664,301.7473322,3630.302061
Yorkshire and the Humber,Neoplasms,2002,3859.043482,169.216119,172.1568821,3686.886618
Yorkshire and the Humber,other conditions,2002,16543.92198,207.5862251,11234.92059,5309.002607
Yorkshire and the Humber,Cardiovascular diseases,2003,3779.248825,212.9523861,293.8748976,3485.373959
Yorkshire and the Humber,Neoplasms,2003,3817.895589,167.9252701,174.2941708,3643.601437
Yorkshire and the Humber,other conditions,2003,16538.74678,207.7741433,11239.06025,5299.687743
Yorkshire and the Humber,Cardiovascular diseases,2004,3559.813632,200.410345,286.6158322,3273.197831
Yorkshire and the Humber,Neoplasms,2004,3740.927962,164.9180675,173.4173816,3567.510599
Yorkshire and the Humber,other conditions,2004,16393.96243,203.37836,11236.10365,5157.859997
Yorkshire and the Humber,Cardiovascular diseases,2005,3413.993445,190.8519076,281.4116221,3132.581853
Yorkshire and the Humber,Neoplasms,2005,3713.324705,163.4175961,174.6987065,3538.626017
Yorkshire and the Humber,other conditions,2005,16410.67163,202.5967619,11233.3134,5177.359442
Yorkshire and the Humber,Cardiovascular diseases,2006,3272.190729,182.0559812,277.7022157,2994.488543
Yorkshire and the Humber,Neoplasms,2006,3696.527452,162.5683521,176.2301758,3520.297296
Yorkshire and the Humber,other conditions,2006,16344.32365,200.5798483,11214.27311,5130.051749
Yorkshire and the Humber,Cardiovascular diseases,2007,3151.088431,175.4239756,274.3872306,2876.70123
Yorkshire and the Humber,Neoplasms,2007,3683.907641,162.6990616,177.5178117,3506.389848
Yorkshire and the Humber,other conditions,2007,16270.17794,200.1532806,11175.60363,5094.575518
Yorkshire and the Humber,Cardiovascular diseases,2008,3065.37098,169.8064059,271.5424887,2793.82852
Yorkshire and the Humber,Neoplasms,2008,3671.280195,162.2561083,180.7180875,3490.562127
Yorkshire and the Humber,other conditions,2008,16177.95029,199.1040506,11130.18087,5047.770624
Yorkshire and the Humber,Cardiovascular diseases,2009,2900.163572,160.2502197,269.4175386,2630.746063
Yorkshire and the Humber,Neoplasms,2009,3580.632424,158.7800442,179.4821512,3401.150292
Yorkshire and the Humber,other conditions,2009,15967.7891,193.7254627,11093.81167,4873.978625
Yorkshire and the Humber,Cardiovascular diseases,2010,2786.228117,154.3624552,268.0631615,2518.164984
Yorkshire and the Humber,Neoplasms,2010,3500.067731,156.2134241,178.6495227,3321.418228
Yorkshire and the Humber,other conditions,2010,15755.25384,190.1306575,11079.06249,4676.192538
Yorkshire and the Humber,Cardiovascular diseases,2011,2712.029512,151.5048574,267.1459687,2444.883572
Yorkshire and the Humber,Neoplasms,2011,3488.520696,156.8561392,178.5211348,3309.999581
Yorkshire and the Humber,other conditions,2011,15657.74267,190.0423795,11079.16107,4578.582799
Yorkshire and the Humber,Cardiovascular diseases,2012,2650.479352,150.2612933,266.3969319,2384.082449
Yorkshire and the Humber,Neoplasms,2012,3448.08472,156.511314,177.8974117,3270.187327
Yorkshire and the Humber,other conditions,2012,15564.27205,190.8296672,11077.33395,4486.939296
Yorkshire and the Humber,Cardiovascular diseases,2013,2599.7794,148.5840727,265.8196295,2333.9598
Yorkshire and the Humber,Neoplasms,2013,3412.086598,155.8638601,179.093064,3232.993554
Yorkshire and the Humber,other conditions,2013,15489.95279,191.0173914,11071.81257,4418.141411
Yorkshire and the Humber,Cardiovascular diseases,2014,2538.445417,144.7853333,265.4796542,2272.965791
Yorkshire and the Humber,Neoplasms,2014,3369.270285,154.2051536,178.8995781,3190.370726
Yorkshire and the Humber,other conditions,2014,15415.62479,189.0898431,11065.96829,4349.657696
Yorkshire and the Humber,Cardiovascular diseases,2015,2548.036285,144.613743,265.4086037,2282.62771
Yorkshire and the Humber,Neoplasms,2015,3391.935378,155.2573794,181.0085063,3210.926891
Yorkshire and the Humber,other conditions,2015,15496.15926,191.8057897,11059.47991,4436.680548
Yorkshire and the Humber,Cardiovascular diseases,2016,2513.469293,141.4239081,266.9966989,2246.472623
Yorkshire and the Humber,Neoplasms,2016,3370.330215,154.0962378,182.0502213,3188.280013
Yorkshire and the Humber,other conditions,2016,15397.96783,189.0048443,11059.63065,4338.338381
Yorkshire and the Humber,Cardiovascular diseases,2017,2529.384423,141.2385589,268.7043743,2260.680078
Yorkshire and the Humber,Neoplasms,2017,3392.627528,154.8594813,183.3268486,3209.3007
Yorkshire and the Humber,other conditions,2017,15382.69358,188.7103294,11063.79227,4318.902509
Yorkshire and the Humber,Cardiovascular diseases,2018,2558.514577,143.2686746,269.4098238,2289.104782
Yorkshire and the Humber,Neoplasms,2018,3408.014692,155.4781072,184.2286499,3223.786062
Yorkshire and the Humber,other conditions,2018,15406.33896,189.0142059,11088.85221,4317.487949
Yorkshire and the Humber,Cardiovascular diseases,2019,2571.875969,144.1922936,270.4795325,2301.396465
Yorkshire and the Humber,Neoplasms,2019,3418.273237,156.0623802,184.497995,3233.775262
Yorkshire and the Humber,other conditions,2019,15459.84945,188.7464283,11154.34842,4305.502238
